episode,sim_step,time_sec,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,left_driver_joint,left_spring_link_joint,left_follower,right_driver_joint,right_spring_link_joint,right_follower_joint,grasp_box_free.px,grasp_box_free.py,grasp_box_free.pz,grasp_box_free.qw,grasp_box_free.qx,grasp_box_free.qy,grasp_box_free.qz,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28,joint_29,joint_30,joint_31,joint_32,joint_33,joint_34,joint_35,joint_36,joint_37,joint_38,joint_39,joint_40,joint_41,joint_42,joint_43,joint_44,joint_45,joint_46,joint_47,joint_48,joint_49,joint_50,joint_51,joint_52,joint_53,joint_54,joint_55,joint_56,joint_57,joint_58,joint_59,joint_60,joint_61,joint_62,joint_63,joint_64,joint_65,joint_66,joint_67,joint_68,joint_69,joint_70,joint_71,joint_72,joint_73,joint_74,joint_75,joint_76,joint_77,joint_78,joint_79,joint_80,joint_81,joint_82,joint_83,joint_84,cable_tip_free.px,cable_tip_free.py,cable_tip_free.pz,cable_tip_free.qw,cable_tip_free.qx,cable_tip_free.qy,cable_tip_free.qz,left_pad_latch_peg_free.px,left_pad_latch_peg_free.py,left_pad_latch_peg_free.pz,left_pad_latch_peg_free.qw,left_pad_latch_peg_free.qx,left_pad_latch_peg_free.qy,left_pad_latch_peg_free.qz,right_pad_latch_peg_free.px,right_pad_latch_peg_free.py,right_pad_latch_peg_free.pz,right_pad_latch_peg_free.qw,right_pad_latch_peg_free.qx,right_pad_latch_peg_free.qy,right_pad_latch_peg_free.qz,target_a_shoulder_pan,ctrl_a_shoulder_pan,target_a_shoulder_lift,ctrl_a_shoulder_lift,target_a_elbow,ctrl_a_elbow,target_a_wrist_1,ctrl_a_wrist_1,target_a_wrist_2,ctrl_a_wrist_2,target_a_wrist_3,ctrl_a_wrist_3,target_a_gripper,ctrl_a_gripper
1,10,0.2,0.0,0.00746,0.003,-0.0,0.0,0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-0.16218,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,-0.0,-0.0,-0.19718,0.0,0.0,-0.19718,0.834,-0.2,0.04282,1.0,0.0,-0.0,-0.0,-0.73585,-0.37393,0.05536,0.50233,0.4971,0.49766,0.50288,-0.65599,-0.37393,0.0561,0.49765,-0.50288,-0.50234,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11,0.22,0.0,0.00745,0.00299,-1e-05,0.0,0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-0.20348,1.0,0.0,0.0,0.0,0.0,0.0,-0.23825,0.0,0.0,-0.23825,0.0,0.0,-0.23825,0.0,0.0,-0.23825,0.0,0.0,-0.23825,0.0,0.0,-0.23825,0.0,0.0,-0.23825,0.0,1e-05,-0.23825,0.0,1e-05,-0.23825,0.0,1e-05,-0.23825,0.0,2e-05,-0.23825,0.0,2e-05,-0.23825,0.0,3e-05,-0.23825,0.0,4e-05,-0.23825,0.0,6e-05,-0.23825,0.0,8e-05,-0.23825,0.0,0.0001,-0.23825,0.0,0.00014,-0.23825,0.0,0.00019,-0.23825,0.0,0.00026,-0.23825,0.0,0.00036,-0.23825,-0.0,0.00049,-0.23823,-0.0,0.00067,-0.23763,0.0,-6e-05,-0.22502,0.834,-0.20005,0.015,1.0,0.0,0.0,-0.0,-0.73585,-0.37393,0.05537,0.50233,0.4971,0.49766,0.50288,-0.65599,-0.37393,0.05611,0.49765,-0.50287,-0.50234,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12,0.24,-0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-0.24871,1.0,0.0,0.0,0.0,0.0,0.0,-0.24988,0.0,0.0,-0.24988,0.0,1e-05,-0.24988,0.0,1e-05,-0.24988,0.0,1e-05,-0.24988,0.0,1e-05,-0.24988,0.0,2e-05,-0.24988,0.0,2e-05,-0.24988,0.0,3e-05,-0.24988,0.0,4e-05,-0.24988,0.0,5e-05,-0.24988,0.0,7e-05,-0.24988,0.0,0.0001,-0.24988,0.0,0.00014,-0.24988,0.0,0.00018,-0.24988,0.0,0.00025,-0.24988,0.0,0.00034,-0.24988,0.0,0.00047,-0.24988,0.0,0.00064,-0.24988,0.0,0.00087,-0.24988,0.0,0.00117,-0.24988,-0.0,0.00158,-0.24983,-0.0,0.00209,-0.24814,0.0,-0.00127,-0.22256,0.834,-0.20127,0.01744,1.0,-0.0,-0.0,0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13,0.26,-0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-0.29785,1.0,0.0,0.0,0.0,0.0,0.0,-0.24525,0.0,1e-05,-0.24525,0.0,1e-05,-0.24525,0.0,1e-05,-0.24525,0.0,1e-05,-0.24525,0.0,1e-05,-0.24525,0.0,2e-05,-0.24525,0.0,2e-05,-0.24525,0.0,3e-05,-0.24525,0.0,4e-05,-0.24525,0.0,6e-05,-0.24525,0.0,8e-05,-0.24525,0.0,0.00011,-0.24525,0.0,0.00015,-0.24525,0.0,0.00021,-0.24525,0.0,0.00029,-0.24525,0.0,0.00039,-0.24525,0.0,0.00053,-0.24525,0.0,0.00072,-0.24525,0.0,0.00097,-0.24525,0.0,0.00129,-0.24525,-0.0,0.00166,-0.24522,-0.0,0.00209,-0.24412,0.0,-0.00173,-0.2226,0.834,-0.20173,0.0174,1.0,-0.0,0.0,-0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14,0.28,-0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-0.35093,1.0,0.0,0.0,0.0,0.0,0.0,-0.24067,0.0,1e-05,-0.24067,0.0,1e-05,-0.24067,0.0,1e-05,-0.24067,0.0,1e-05,-0.24067,0.0,1e-05,-0.24067,0.0,2e-05,-0.24067,0.0,3e-05,-0.24067,0.0,3e-05,-0.24067,0.0,5e-05,-0.24067,0.0,6e-05,-0.24067,0.0,9e-05,-0.24067,0.0,0.00012,-0.24067,0.0,0.00016,-0.24067,0.0,0.00022,-0.24067,0.0,0.0003,-0.24067,0.0,0.00041,-0.24067,0.0,0.00056,-0.24067,0.0,0.00075,-0.24067,0.0,0.00099,-0.24067,0.0,0.00128,-0.24066,-0.0,0.00158,-0.24064,-0.0,0.00185,-0.2401,0.0,-0.00084,-0.22394,0.834,-0.20084,0.01606,1.0,-0.0,0.0,-0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15,0.3,-0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-0.40792,1.0,0.0,0.0,0.0,0.0,1e-05,-0.23795,0.0,1e-05,-0.23795,0.0,1e-05,-0.23795,0.0,1e-05,-0.23795,0.0,1e-05,-0.23795,0.0,1e-05,-0.23795,0.0,2e-05,-0.23795,0.0,3e-05,-0.23795,0.0,4e-05,-0.23795,0.0,5e-05,-0.23795,0.0,7e-05,-0.23795,0.0,9e-05,-0.23795,0.0,0.00013,-0.23795,0.0,0.00017,-0.23795,0.0,0.00023,-0.23795,0.0,0.00032,-0.23795,0.0,0.00043,-0.23795,0.0,0.00058,-0.23795,0.0,0.00077,-0.23795,0.0,0.00101,-0.23795,0.0,0.00128,-0.23795,-0.0,0.00154,-0.23793,0.0,0.00177,-0.2372,0.0,-0.00073,-0.22401,0.834,-0.20073,0.016,1.0,0.0,-0.0,0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16,0.32,-0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-0.46884,1.0,0.0,0.0,0.0,0.0,1e-05,-0.23655,0.0,1e-05,-0.23655,0.0,1e-05,-0.23655,0.0,1e-05,-0.23655,0.0,1e-05,-0.23655,0.0,2e-05,-0.23655,0.0,2e-05,-0.23655,0.0,3e-05,-0.23655,0.0,4e-05,-0.23655,0.0,5e-05,-0.23655,0.0,7e-05,-0.23655,0.0,0.0001,-0.23655,0.0,0.00013,-0.23655,0.0,0.00018,-0.23655,0.0,0.00024,-0.23655,0.0,0.00033,-0.23655,0.0,0.00045,-0.23655,0.0,0.0006,-0.23655,0.0,0.00079,-0.23655,0.0,0.00103,-0.23655,0.0,0.00129,-0.23655,-0.0,0.00158,-0.23654,0.0,0.00186,-0.23568,0.0,-0.00073,-0.224,0.834,-0.20073,0.016,1.0,0.0,0.0,-0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17,0.34,-0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-0.53369,1.0,0.0,0.0,0.0,0.0,1e-05,-0.23588,0.0,1e-05,-0.23588,0.0,1e-05,-0.23588,0.0,1e-05,-0.23588,0.0,1e-05,-0.23588,0.0,2e-05,-0.23588,0.0,2e-05,-0.23588,0.0,3e-05,-0.23588,0.0,4e-05,-0.23588,0.0,5e-05,-0.23588,0.0,7e-05,-0.23588,0.0,0.0001,-0.23588,0.0,0.00014,-0.23588,0.0,0.00019,-0.23588,0.0,0.00025,-0.23588,0.0,0.00034,-0.23588,0.0,0.00046,-0.23588,0.0,0.00062,-0.23588,0.0,0.00082,-0.23588,0.0,0.00106,-0.23588,0.0,0.00133,-0.23588,-0.0,0.00165,-0.23586,0.0,0.00201,-0.23501,0.0,-0.00073,-0.224,0.834,-0.20073,0.016,1.0,0.0,0.0,-0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,0.36,-0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-0.60245,1.0,0.0,0.0,0.0,0.0,1e-05,-0.23557,0.0,1e-05,-0.23557,0.0,1e-05,-0.23557,0.0,1e-05,-0.23557,0.0,1e-05,-0.23557,0.0,2e-05,-0.23557,0.0,2e-05,-0.23557,0.0,3e-05,-0.23557,0.0,4e-05,-0.23557,0.0,6e-05,-0.23557,0.0,8e-05,-0.23557,0.0,0.00011,-0.23557,0.0,0.00015,-0.23557,0.0,0.0002,-0.23557,0.0,0.00027,-0.23557,0.0,0.00036,-0.23557,0.0,0.00049,-0.23557,0.0,0.00065,-0.23557,0.0,0.00085,-0.23557,0.0,0.0011,-0.23557,0.0,0.0014,-0.23557,-0.0,0.00175,-0.23556,0.0,0.00216,-0.23482,0.0,-0.00073,-0.224,0.834,-0.20073,0.016,1.0,0.0,0.0,-0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,0.38,0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-0.67515,1.0,0.0,0.0,0.0,0.0,1e-05,-0.23545,0.0,1e-05,-0.23545,0.0,1e-05,-0.23545,0.0,1e-05,-0.23545,0.0,1e-05,-0.23545,0.0,2e-05,-0.23545,0.0,3e-05,-0.23545,0.0,3e-05,-0.23545,0.0,5e-05,-0.23545,0.0,6e-05,-0.23545,0.0,9e-05,-0.23545,0.0,0.00012,-0.23545,0.0,0.00016,-0.23545,0.0,0.00021,-0.23545,0.0,0.00029,-0.23545,0.0,0.00039,-0.23545,0.0,0.00052,-0.23545,0.0,0.00069,-0.23545,0.0,0.0009,-0.23545,0.0,0.00116,-0.23545,0.0,0.00148,-0.23544,-0.0,0.00186,-0.23543,0.0,0.0023,-0.23489,0.0,-0.00073,-0.224,0.834,-0.20073,0.016,1.0,0.0,0.0,-0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,0.4,0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-0.75176,1.0,0.0,0.0,0.0,0.0,1e-05,-0.2354,0.0,1e-05,-0.2354,0.0,1e-05,-0.2354,0.0,1e-05,-0.2354,0.0,2e-05,-0.2354,0.0,2e-05,-0.2354,0.0,3e-05,-0.2354,0.0,4e-05,-0.2354,0.0,5e-05,-0.2354,0.0,7e-05,-0.2354,0.0,9e-05,-0.2354,0.0,0.00013,-0.2354,0.0,0.00017,-0.2354,0.0,0.00023,-0.2354,0.0,0.00031,-0.2354,0.0,0.00042,-0.2354,0.0,0.00056,-0.2354,0.0,0.00074,-0.2354,0.0,0.00096,-0.2354,0.0,0.00123,-0.2354,0.0,0.00157,-0.2354,-0.0,0.00196,-0.23539,0.0,0.00241,-0.23503,0.0,-0.00073,-0.224,0.834,-0.20073,0.016,1.0,0.0,0.0,-0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21,0.42,0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-0.8323,1.0,0.0,0.0,0.0,0.0,1e-05,-0.23538,0.0,1e-05,-0.23538,0.0,1e-05,-0.23538,0.0,1e-05,-0.23538,0.0,2e-05,-0.23538,0.0,2e-05,-0.23538,0.0,3e-05,-0.23538,0.0,4e-05,-0.23538,0.0,6e-05,-0.23538,0.0,8e-05,-0.23538,0.0,0.0001,-0.23538,0.0,0.00014,-0.23538,0.0,0.00019,-0.23538,0.0,0.00025,-0.23538,0.0,0.00034,-0.23538,0.0,0.00045,-0.23538,0.0,0.0006,-0.23538,0.0,0.00079,-0.23538,0.0,0.00102,-0.23538,0.0,0.00131,-0.23538,0.0,0.00165,-0.23538,0.0,0.00205,-0.23537,0.0,0.0025,-0.23516,0.0,-0.00074,-0.224,0.834,-0.20073,0.016,1.0,0.0,0.0,-0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22,0.44,0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-0.91677,1.0,0.0,0.0,0.0,0.0,1e-05,-0.23537,0.0,1e-05,-0.23537,0.0,1e-05,-0.23537,0.0,1e-05,-0.23537,0.0,2e-05,-0.23537,0.0,3e-05,-0.23537,0.0,3e-05,-0.23537,0.0,5e-05,-0.23537,0.0,6e-05,-0.23537,0.0,8e-05,-0.23537,0.0,0.00011,-0.23537,0.0,0.00015,-0.23537,0.0,0.00021,-0.23537,0.0,0.00028,-0.23537,0.0,0.00037,-0.23537,0.0,0.00049,-0.23537,0.0,0.00064,-0.23537,0.0,0.00084,-0.23537,0.0,0.00108,-0.23537,0.0,0.00137,-0.23537,0.0,0.00172,-0.23537,0.0,0.00212,-0.23537,0.0,0.00256,-0.23523,0.0,-0.00074,-0.224,0.834,-0.20073,0.016,1.0,0.0,0.0,-0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23,0.46,0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-1.00515,1.0,0.0,0.0,0.0,0.0,1e-05,-0.23537,0.0,1e-05,-0.23537,0.0,1e-05,-0.23537,0.0,2e-05,-0.23537,0.0,2e-05,-0.23537,0.0,3e-05,-0.23537,0.0,4e-05,-0.23537,0.0,5e-05,-0.23537,0.0,7e-05,-0.23537,0.0,9e-05,-0.23537,0.0,0.00012,-0.23537,0.0,0.00017,-0.23537,0.0,0.00022,-0.23537,0.0,0.0003,-0.23537,0.0,0.0004,-0.23537,0.0,0.00052,-0.23537,0.0,0.00068,-0.23537,0.0,0.00089,-0.23537,0.0,0.00113,-0.23537,0.0,0.00143,-0.23537,0.0,0.00178,-0.23537,0.0,0.00216,-0.23537,0.0,0.00258,-0.23523,0.0,-0.00074,-0.224,0.834,-0.20073,0.016,1.0,0.0,0.0,-0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24,0.48,0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-1.09747,1.0,0.0,0.0,0.0,0.0,1e-05,-0.23537,0.0,1e-05,-0.23537,0.0,1e-05,-0.23537,0.0,2e-05,-0.23537,0.0,2e-05,-0.23537,0.0,3e-05,-0.23537,0.0,4e-05,-0.23537,0.0,6e-05,-0.23537,0.0,7e-05,-0.23537,0.0,0.0001,-0.23537,0.0,0.00013,-0.23537,0.0,0.00018,-0.23537,0.0,0.00024,-0.23537,0.0,0.00032,-0.23537,0.0,0.00042,-0.23537,0.0,0.00056,-0.23537,0.0,0.00073,-0.23537,0.0,0.00093,-0.23537,0.0,0.00119,-0.23537,0.0,0.00148,-0.23537,0.0,0.00182,-0.23537,0.0,0.0022,-0.23537,0.0,0.0026,-0.23523,0.0,-0.00074,-0.224,0.834,-0.20074,0.016,1.0,0.0,0.0,-0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25,0.5,-0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-1.1937,1.0,0.0,0.0,0.0,0.0,1e-05,-0.23537,0.0,1e-05,-0.23537,0.0,2e-05,-0.23537,0.0,2e-05,-0.23537,0.0,3e-05,-0.23537,0.0,3e-05,-0.23537,0.0,5e-05,-0.23537,0.0,6e-05,-0.23537,0.0,8e-05,-0.23537,0.0,0.00011,-0.23537,0.0,0.00015,-0.23537,0.0,0.0002,-0.23537,0.0,0.00026,-0.23537,0.0,0.00034,-0.23537,0.0,0.00045,-0.23537,0.0,0.00059,-0.23537,0.0,0.00077,-0.23537,0.0,0.00098,-0.23537,0.0,0.00123,-0.23537,0.0,0.00153,-0.23537,0.0,0.00186,-0.23537,0.0,0.00223,-0.23537,0.0,0.00261,-0.23523,0.0,-0.00074,-0.224,0.834,-0.20074,0.016,1.0,0.0,0.0,-0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26,0.52,-0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-1.29386,1.0,0.0,0.0,0.0,0.0,1e-05,-0.23537,0.0,1e-05,-0.23537,0.0,2e-05,-0.23537,0.0,2e-05,-0.23537,0.0,3e-05,-0.23537,0.0,4e-05,-0.23537,0.0,5e-05,-0.23537,0.0,7e-05,-0.23537,0.0,9e-05,-0.23537,0.0,0.00012,-0.23537,0.0,0.00016,-0.23537,0.0,0.00021,-0.23537,0.0,0.00028,-0.23537,0.0,0.00037,-0.23537,0.0,0.00048,-0.23537,0.0,0.00063,-0.23537,0.0,0.0008,-0.23537,0.0,0.00102,-0.23537,0.0,0.00128,-0.23537,0.0,0.00157,-0.23537,0.0,0.0019,-0.23537,0.0,0.00226,-0.23537,0.0,0.00263,-0.23523,0.0,-0.00074,-0.224,0.834,-0.20074,0.016,1.0,0.0,0.0,-0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27,0.54,-0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-1.39795,1.0,0.0,0.0,0.0,0.0,1e-05,-0.23537,0.0,2e-05,-0.23537,0.0,2e-05,-0.23537,0.0,2e-05,-0.23537,0.0,3e-05,-0.23537,0.0,4e-05,-0.23537,0.0,5e-05,-0.23537,0.0,7e-05,-0.23537,0.0,0.0001,-0.23537,0.0,0.00013,-0.23537,0.0,0.00017,-0.23537,0.0,0.00023,-0.23537,0.0,0.0003,-0.23537,0.0,0.00039,-0.23537,0.0,0.00051,-0.23537,0.0,0.00066,-0.23537,0.0,0.00084,-0.23537,0.0,0.00106,-0.23537,0.0,0.00132,-0.23537,0.0,0.00161,-0.23537,0.0,0.00193,-0.23537,0.0,0.00228,-0.23537,0.0,0.00264,-0.23523,0.0,-0.00074,-0.224,0.834,-0.20074,0.016,1.0,0.0,0.0,-0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28,0.56,-0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-1.50595,1.0,0.0,0.0,0.0,0.0,2e-05,-0.23537,0.0,2e-05,-0.23537,0.0,2e-05,-0.23537,0.0,3e-05,-0.23537,0.0,3e-05,-0.23537,0.0,4e-05,-0.23537,0.0,6e-05,-0.23537,0.0,8e-05,-0.23537,0.0,0.0001,-0.23537,0.0,0.00014,-0.23537,0.0,0.00018,-0.23537,0.0,0.00024,-0.23537,0.0,0.00032,-0.23537,0.0,0.00042,-0.23537,0.0,0.00054,-0.23537,0.0,0.00069,-0.23537,0.0,0.00088,-0.23537,0.0,0.0011,-0.23537,0.0,0.00136,-0.23537,0.0,0.00164,-0.23537,0.0,0.00196,-0.23537,0.0,0.0023,-0.23537,0.0,0.00266,-0.23524,0.0,-0.00074,-0.224,0.834,-0.20074,0.016,1.0,0.0,0.0,-0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29,0.58,-0.0,0.00745,0.00299,-1e-05,0.0,-0.0,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.52171,0.00831,-1.61789,1.0,0.0,0.0,0.0,0.0,2e-05,-0.23537,0.0,2e-05,-0.23537,0.0,2e-05,-0.23537,0.0,3e-05,-0.23537,0.0,4e-05,-0.23537,0.0,5e-05,-0.23537,0.0,6e-05,-0.23537,0.0,9e-05,-0.23537,0.0,0.00011,-0.23537,0.0,0.00015,-0.23537,0.0,0.0002,-0.23537,0.0,0.00026,-0.23537,0.0,0.00034,-0.23537,0.0,0.00044,-0.23537,0.0,0.00057,-0.23537,0.0,0.00073,-0.23537,0.0,0.00091,-0.23537,0.0,0.00114,-0.23537,0.0,0.00139,-0.23537,0.0,0.00168,-0.23537,0.0,0.00199,-0.23537,0.0,0.00232,-0.23537,0.0,0.00267,-0.23524,0.0,-0.00074,-0.224,0.834,-0.20074,0.016,1.0,0.0,0.0,-0.0,-0.73585,-0.37393,0.05538,0.50233,0.49711,0.49766,0.50288,-0.656,-0.37393,0.05611,0.49766,-0.50287,-0.50233,0.49711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
